season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2023,8,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",3,3,0,0,56,1,0,1,1,0,1,0,0,0,0,0,0,0,23;34;56,,,113,0,0,,0,,,,0,,,,
2023,9,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,11,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1,0,,,,
2023,12,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,4,4,0,0,1,0,,,,
2023,13,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,2,0,0,34,1,0,0,2,0,0,0,0,0,0,0,0,0,34;34,,,68,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,2,2,0,0,1,0,,,,
2023,15,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,3,1,0,54,0.667,0,1,0,0,1,0,0,0,1,0,0,0,29;54,39,,83,39,0,3,3,0,0,1,0,,,,
2023,16,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,36,,0,36,0,2,2,0,0,1,0,,,,
2023,17,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",6,6,0,0,54,1,0,2,0,3,1,0,0,0,0,0,0,0,54;43;27;24;48;46,,,242,0,0,1,1,0,0,1,0,,,,
2023,18,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,22;41,,,63,0,0,1,1,0,0,1,1,41,1,0,0
2023,19,POST,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",4,4,0,0,32,1,0,3,1,0,0,0,0,0,0,0,0,0,28;26;32;21,,,107,0,0,2,2,0,0,1,0,,,,
2023,20,POST,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,47;29,,,76,0,0,3,3,0,0,1,0,,,,
2023,21,POST,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",1,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,52,,,52,0,0,2,2,0,0,1,0,,,,
2023,22,POST,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",4,4,0,0,57,1,0,3,0,0,1,0,0,0,0,0,0,0,28;57;24;29,,,138,0,0,1,1,0,0,1,0,,,,
2023,1,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,3,3,0,0,1,0,,,,
2023,2,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",4,4,0,0,39,1,0,2,2,0,0,0,0,0,0,0,0,0,24;33;39;25,,,121,0,0,1,2,1,0,0.5,1,25,1,0,0
2023,3,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",2,3,1,0,48,0.667,0,1,0,1,0,0,0,0,0,1,0,0,48;24,47,,72,47,0,,0,,,,0,,,,
2023,4,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2023,5,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,33;37,,,70,0,0,1,1,0,0,1,1,37,1,0,0
2023,6,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,1,1,0,0,1,0,,,,
2023,7,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",3,3,0,0,51,1,0,1,0,1,1,0,0,0,0,0,0,0,24;41;51,,,116,0,0,1,1,0,0,1,1,51,1,0,0
2023,8,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,29;49;39,,,117,0,0,2,2,0,0,1,0,,,,
2023,9,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",4,4,0,0,54,1,0,1,0,1,2,0,0,0,0,0,0,0,52;43;23;54,,,172,0,0,2,2,0,0,1,0,,,,
2023,10,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,1,36,1,0,0
2023,12,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,3,0,0,1,0,,,,
2023,13,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,22;42,,,64,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,3,2,0,20,0.333,0,1,0,0,0,0,0,0,0,0,2,0,20,50;52,,20,102,0,2,2,0,0,1,0,,,,
2023,15,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2023,16,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",5,5,0,0,47,1,0,2,1,2,0,0,0,0,0,0,0,0,23;47;41;35;25,,,171,0,0,2,2,0,0,1,0,,,,
2023,17,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,3,2,0,38,0.333,0,0,1,0,0,0,0,0,0,1,1,0,38,50;42,,38,92,0,2,2,0,0,1,0,,,,
2023,18,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,2,2,0,0,1,0,,,,
2023,1,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",4,4,0,0,56,1,0,0,1,1,2,0,0,0,0,0,0,0,32;56;48;51,,,187,0,0,1,2,1,0,0.5,0,,,,
2023,2,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,3,1,0,61,0.667,0,1,0,0,0,1,0,0,0,0,1,0,24;61,55,,85,55,0,4,4,0,0,1,0,,,,
2023,3,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,36;38;26,,,100,0,0,2,2,0,0,1,0,,,,
2023,4,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",4,4,0,0,54,1,0,0,1,2,1,0,0,0,0,0,0,0,41;47;36;54,,,178,0,0,2,2,0,0,1,1,54,1,0,0
2023,5,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",3,3,0,0,34,1,0,2,1,0,0,0,0,0,0,0,0,0,34;26;26,,,86,0,0,2,2,0,0,1,0,,,,
2023,6,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,2,2,0,0,1,0,,,,
2023,7,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,4,4,0,0,1,0,,,,
2023,8,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,5,5,0,0,1,0,,,,
2023,9,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2023,11,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,12,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,59,,,59,0,0,4,4,0,0,1,0,,,,
2023,13,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,26;39,,,65,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,2,0,0,52,1,0,0,0,1,1,0,0,0,0,0,0,0,52;44,,,96,0,0,1,1,0,0,1,0,,,,
2023,15,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,2,2,0,0,1,0,,,,
2023,16,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",4,4,0,0,44,1,0,2,0,2,0,0,0,0,0,0,0,0,28;21;44;43,,,136,0,0,3,3,0,0,1,0,,,,
2023,17,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,4,4,0,0,1,0,,,,
2023,18,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,1,1,0,0,1,0,,,,
2023,19,POST,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,,0,,,,0,,,,
2023,9,REG,00-0033854,HOU,D.Ogunbowale,Dare Ogunbowale,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,,0,,,,1,29,1,0,0
2023,15,REG,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2023,16,REG,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,3,4,0,1,0.75,0,,,,
2023,17,REG,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,41;30,,,71,0,0,1,1,0,0,1,0,,,,
2023,18,REG,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,4,1,0,0.75,0,,,,
2023,19,POST,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",1,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,3,3,0,0,1,0,,,,
2023,20,POST,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,4,4,0,0,1,0,,,,
2023,21,POST,00-0034084,DET,M.Badgley,Michael Badgley,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,4,4,0,0,1,0,,,,
2023,1,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,2,2,0,0,1,0,,,,
2023,2,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,1,1,0,0,1,0,,,,
2023,3,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,1,1,0,0,1,0,,,,
2023,4,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,2,2,0,0,1,0,,,,
2023,5,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,3,1,1,26,0.333,0,1,0,0,0,0,0,0,0,0,1,0,26,52,53,26,52,53,2,2,0,0,1,0,,,,
2023,6,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",4,4,0,0,37,1,0,2,2,0,0,0,0,0,0,0,0,0,25;37;30;24,,,116,0,0,1,1,0,0,1,0,,,,
2023,7,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,3,1,0,40,0.667,0,1,0,1,0,0,0,0,0,1,0,0,40;25,41,,65,41,0,,0,,,,0,,,,
2023,8,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,9,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",3,3,0,0,46,1,0,1,0,2,0,0,0,0,0,0,0,0,24;46;41,,,111,0,0,3,3,0,0,1,0,,,,
2023,10,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",3,3,0,0,54,1,0,0,0,2,1,0,0,0,0,0,0,0,41;54;40,,,135,0,0,1,1,0,0,1,0,,,,
2023,11,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,34;47,,,81,0,0,1,1,0,0,1,0,,,,
2023,12,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,2,1,0,34,0.5,0,0,1,0,0,0,0,0,1,0,0,0,34,30,,34,30,0,2,2,0,0,1,0,,,,
2023,15,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",,0,,,,,,,,,,,,,,,,,,,,,,,9,9,0,0,1,0,,,,
2023,16,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,24;35,,,59,0,0,,0,,,,0,,,,
2023,17,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,40,1,0,0,1,1,0,0,0,0,0,0,0,0,40;33,,,73,0,0,2,2,0,0,1,0,,,,
2023,18,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,49,1,0,1,0,1,0,0,0,0,0,0,0,0,49;21,,,70,0,0,3,3,0,0,1,0,,,,
2023,1,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,1,1,0,0,1,1,43,1,0,0
2023,2,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",3,3,0,0,54,1,0,0,1,0,2,0,0,0,0,0,0,0,52;54;36,,,142,0,0,,0,,,,0,,,,
2023,3,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,3,1,0,47,0.667,0,0,0,2,0,0,0,0,0,0,1,0,47;44,55,,91,55,0,3,3,0,0,1,0,,,,
2023,4,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,2,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,0,26;56,,,82,0,0,1,1,0,0,1,0,,,,
2023,5,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,3,0,0,1,0,,,,
2023,6,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,43,,0,43,0,3,3,0,0,1,0,,,,
2023,8,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",3,3,0,0,46,1,0,1,1,1,0,0,0,0,0,0,0,0,46;37;23,,,106,0,0,0,1,1,0,0,1,23,1,0,0
2023,9,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,35;49,,,84,0,0,1,1,0,0,1,0,,,,
2023,10,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,3,1,0,39,0.667,0,0,2,0,0,0,0,0,0,0,1,0,33;39,59,,72,59,0,1,1,0,0,1,0,,,,
2023,11,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,1,1,0,0,1,0,,,,
2023,12,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,1,1,0,0,1,0,,,,
2023,13,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,3,1,0,47,0.667,0,1,0,1,0,0,0,0,0,1,0,0,47;29,41,,76,41,0,,0,,,,0,,,,
2023,15,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",3,3,0,0,34,1,0,2,1,0,0,0,0,0,0,0,0,0,34;25;23,,,82,0,0,,0,,,,1,23,1,0,0
2023,16,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,52,,,52,0,0,1,3,2,0,0.333,0,,,,
2023,1,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,2,2,0,0,1,0,,,,
2023,2,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2023,3,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1,0,,,,
